S_area;S
1.25;-0.0003490523035
1.29512136;-8.029168336e-05
1.341042719;-0.002506702505
1.387764079;0.001522810482
1.435285438;0.0003962623829
1.483606798;-0.001092917052
1.532728157;0.003338537958
1.582649517;0.004951589978
1.633370876;-0.001837463698
1.684892236;0.0002851049098
1.737213595;-0.006964609698
1.790334955;-0.0007667525866
1.844256315;-0.001757075094
1.898977674;-0.004507467291
1.954499034;0.00357405404
2.010820393;-0.003421908742
2.067941753;0.00430735998
2.125863112;-0.002089170855
2.184584472;0.0009354939996
2.244105831;-0.004533241642
2.304427191;0.002730861194
2.365548551;-0.003607505083
2.42746991;0.001811068219
2.49019127;0.003783241054
2.553712629;0.002918927064
2.618033989;0.001570342623
2.683155348;0.004893703447
2.749076708;0.01080939989
2.815798067;0.001535360992
2.883319427;-0.00775320923
2.951640786;-0.001179182057
3.020762146;-0.0009758576674
3.090683506;0.006278134301
3.161404865;0.005271636529
3.232926225;0.001281842861
3.305247584;-0.007183981269
3.378368944;0.002153719175
3.452290303;-0.0002246854026
3.527011663;-0.006778726631
3.602533022;0.002588247645
3.678854382;-0.002384512502
3.755975742;-0.003819626511
3.833897101;0.009053614472
3.912618461;0.003177948227
3.99213982;-0.001159008651
4.07246118;-0.0008962053211
4.153582539;0.005416936967
4.235503899;-0.003318191969
4.318225258;-0.001728608809
4.401746618;0.0100298425
4.486067977;-0.003868800942
4.571189337;-0.001083841298
4.657110697;-0.007010632321
4.743832056;0.00811502906
4.831353416;-0.007250386846
4.919674775;0.002928683687
5.008796135;0.005506145677
5.098717494;0.003476283094
5.189438854;0.01391383915
5.280960213;-0.007119268231
5.373281573;0.004606170371
5.466402933;-0.009930614676
5.560324292;0.01620509783
5.655045652;0.005735610474
5.750567011;-0.004064970193
5.846888371;0.001164690615
5.94400973;0.002187745953
6.04193109;-0.01507760389
6.140652449;-0.003535547081
6.240173809;0.005809184689
6.340495168;-0.00299289787
6.441616528;-0.007756764348
6.543537888;0.002746893323
6.646259247;-0.004592137509
6.749780607;-0.004094960481
6.854101966;0.01006362502
6.959223326;-0.01180090062
7.065144685;-0.01052373326
7.171866045;-0.001044437356
7.279387404;0.005993805182
7.387708764;-0.01243500651
7.496830124;-0.004039039261
7.606751483;0.003476960445
7.717472843;0.001169657394
7.828994202;-0.009809814626
7.941315562;0.003639587249
8.054436921;-0.01003433696
8.168358281;0.004918964318
8.28307964;-0.01174879757
8.398601;0.002656450187
8.514922359;0.01248653224
8.632043719;0.006581255915
8.749965079;0.004398043767
8.868686438;-0.0002838919542
8.988207798;0.000722851968
9.108529157;-0.002371417498
9.229650517;0.008549388047
9.351571876;-0.005652435379
9.474293236;0.01762790887
9.597814595;0.008742952605
9.722135955;0.02458846425
9.847257315;0.004933681165
9.973178674;0.00342395411
10.09990003;-0.01515736613
10.22742139;9.25911966e-05
10.35574275;0.01329839149
10.48486411;0.00517434679
10.61478547;0.01223539574
10.74550683;-0.03093105603
10.87702819;0.003501313379
11.00934955;0.01162949891
11.14247091;0.007935830885
11.27639227;-0.02066106188
11.41111363;0.01592703595
11.54663499;-0.001591825321
11.68295635;0.01143245974
11.82007771;0.0005272819241
11.95799907;0.00283310909
12.09672043;-0.006409216551
12.23624179;-0.005183790397
12.37656315;-0.007534318409
12.51768451;0.01332423759
12.65960587;0.004708087703
12.80232722;0.01562829482
12.94584858;-0.004236329754
13.09016994;-0.0003422149026
13.2352913;0.009058745546
13.38121266;0.006158212368
13.52793402;0.01389626758
13.67545538;-0.009072380775
13.82377674;0.007090280392
13.9728981;0.01824994892
14.12281946;0.01332563254
14.27354082;-0.0137910799
14.42506218;-0.006376422344
14.57738354;-0.01934346573
14.7305049;0.01653450423
14.88442626;0.01880428643
15.03914762;0.002963125069
15.19466898;0.006899975455
15.35099034;0.004419206966
15.5081117;-0.02519868863
15.66603306;-0.003330018347
15.82475442;-0.01601808765
15.98427578;-0.01269912009
16.14459713;-0.003993056891
16.30571849;-0.009244936611
16.46763985;0.003383196979
16.63036121;0.0007967514847
16.79388257;-0.02350105993
16.95820393;0.02250094373
17.12332529;0.007257429964
17.28924665;0.02141070333
17.45596801;0.002244489965
17.62348937;-0.009221537147
17.79181073;0.01041330091
17.96093209;0.02572265639
18.13085345;-0.02945551009
18.30157481;-0.01198483899
18.47309617;0.01468162097
18.64541753;0.004603528835
18.81853889;0.00795400712
18.99246025;-0.004246142392
19.16718161;-0.007464484102
19.34270297;0.02701842617
19.51902433;0.01550810264
19.69614569;-0.009684553591
19.87406704;-0.0001074834103
20.0527884;-0.02529723187
20.23230976;0.02819819816
20.41263112;0.00753790104
20.59375248;-0.0101224449
20.77567384;-0.01259605149
20.9583952;0.02382504952
21.14191656;-0.001680972323
21.32623792;-0.01284684298
21.51135928;-0.006783156262
21.69728064;-0.002104053703
21.884002;-0.005564557366
22.07152336;-0.005222177596
22.25984472;0.004915308041
22.44896608;-0.01673178579
22.63888744;0.006926793364
22.8296088;-0.001509815268
23.02113016;-0.008001112753
23.21345152;0.001023479924
23.40657288;-0.02013864295
23.60049424;-0.01351978943
23.7952156;0.005704311948
23.99073695;0.01092001825
24.18705831;0.0368620135
24.38417967;0.00555480883
24.58210103;0.003566509966
24.78082239;-0.01560662943
24.98034375;-0.01217695867
25.18066511;-0.0007896706418
25.38178647;0.01874644476
25.58370783;0.0103281511
25.78642919;0.01997190623
25.98995055;-0.009400534173
26.19427191;0.02029616608
